Label,Value,code_insee,Ville,catégorie
"Nombre de parcours de golf (parcours 9 ou 18 trous, parcours d'initiation, practice)",0,2A004,ajaccio,Sports
Nombre d'hôtel(s),27,2A004,ajaccio,Hôtels
Nombre de chambres d'hôtel,1 358,2A004,ajaccio,Hôtels
Nombre de camping(s),2,2A004,ajaccio,Hôtels
Nombre d'emplacements de camping,140,2A004,ajaccio,Hôtels
Hôtels non-classés,0,2A004,ajaccio,Hôtels
Hôtels classés 1 étoile,0,2A004,ajaccio,Hôtels
Hôtels classés 2 étoiles,6,2A004,ajaccio,Hôtels
Hôtels classés 3 étoiles,12,2A004,ajaccio,Hôtels
Hôtels classés 4 étoiles,9,2A004,ajaccio,Hôtels
Hôtels classés 5 étoiles,0,2A004,ajaccio,Hôtels
Campings classés non classés,1,2A004,ajaccio,Sports
Campings classés 1 étoile,0,2A004,ajaccio,Sports
Campings classés 2 étoiles,1,2A004,ajaccio,Sports
Campings classés 3 étoiles,0,2A004,ajaccio,Sports
Campings classés 4 étoiles,0,2A004,ajaccio,Sports
Campings classés 5 étoiles,0,2A004,ajaccio,Sports
Nombre de théâtres,3,2B033,bastia,Culture
Nombre de cinémas,2,2B033,bastia,Culture
Nombre de musées,3,2B033,bastia,Culture
Nombre de conservatoires,1,2B033,bastia,Culture
Nombre de piscines,2,2B033,bastia,Sports
Nombre de gymnases,4,2B033,bastia,Sports
Nombre de stades,2,2B033,bastia,Sports
Nombre de lieux dédiés au tennis,2,2B033,bastia,Sports
Nombre de centres équestres,0,2B033,bastia,Sports
Nombre de terrains de football et/ou de rugby,4,2B033,bastia,Sports
"Nombre de terrains de basket-ball, handball, volley-ball, et/ou badminton",4,2B033,bastia,Sports
"Nombre de parcours de golf (parcours 9 ou 18 trous, parcours d'initiation, practice)",0,2B033,bastia,Sports
Nombre d'hôtel(s),18,2B033,bastia,Hôtels
Nombre de chambres d'hôtel,582,2B033,bastia,Hôtels
Nombre de camping(s),1,2B033,bastia,Hôtels
Nombre d'emplacements de camping,35,2B033,bastia,Hôtels
Hôtels non-classés,0,2B033,bastia,Hôtels
Hôtels classés 1 étoile,0,2B033,bastia,Hôtels
Hôtels classés 2 étoiles,5,2B033,bastia,Hôtels
Hôtels classés 3 étoiles,11,2B033,bastia,Hôtels
Hôtels classés 4 étoiles,2,2B033,bastia,Hôtels
Hôtels classés 5 étoiles,0,2B033,bastia,Hôtels
Nombre de théâtres,2,30007,ales,Culture
Nombre de cinémas,1,30007,ales,Culture
Nombre de musées,3,30007,ales,Culture
Nombre de conservatoires,1,30007,ales,Culture
Nombre de piscines,2,30007,ales,Sports
Nombre de gymnases,12,30007,ales,Sports
Nombre de stades,9,30007,ales,Sports
Nombre de lieux dédiés au tennis,4,30007,ales,Sports
Nombre de centres équestres,1,30007,ales,Sports
Nombre de terrains de football et/ou de rugby,9,30007,ales,Sports
"Nombre de terrains de basket-ball, handball, volley-ball, et/ou badminton",14,30007,ales,Sports
"Nombre de parcours de golf (parcours 9 ou 18 trous, parcours d'initiation, practice)",0,30007,ales,Sports
Nombre d'hôtel(s),6,30007,ales,Hôtels
Nombre de chambres d'hôtel,294,30007,ales,Hôtels
Nombre de camping(s),0,30007,ales,Hôtels
Nombre d'emplacements de camping,0,30007,ales,Hôtels
Hôtels non-classés,0,30007,ales,Hôtels
Hôtels classés 1 étoile,2,30007,ales,Hôtels
Hôtels classés 2 étoiles,1,30007,ales,Hôtels
Hôtels classés 3 étoiles,3,30007,ales,Hôtels
Hôtels classés 4 étoiles,0,30007,ales,Hôtels
Hôtels classés 5 étoiles,0,30007,ales,Hôtels
Nombre de théâtres,4,30189,nimes,Culture
Nombre de cinémas,3,30189,nimes,Culture
Nombre de musées,6,30189,nimes,Culture
Nombre de conservatoires,1,30189,nimes,Culture
Nombre de piscines,11,30189,nimes,Sports
Nombre de gymnases,29,30189,nimes,Sports
Nombre de stades,14,30189,nimes,Sports
Nombre de lieux dédiés au tennis,14,30189,nimes,Sports
Nombre de centres équestres,8,30189,nimes,Sports
Nombre de terrains de football et/ou de rugby,20,30189,nimes,Sports
"Nombre de terrains de basket-ball, handball, volley-ball, et/ou badminton",28,30189,nimes,Sports
"Nombre de parcours de golf (parcours 9 ou 18 trous, parcours d'initiation, practice)",3,30189,nimes,Sports
Nombre d'hôtel(s),33,30189,nimes,Hôtels
Nombre de chambres d'hôtel,1 512,30189,nimes,Hôtels
Nombre de camping(s),1,30189,nimes,Hôtels
Nombre d'emplacements de camping,251,30189,nimes,Hôtels
Hôtels non-classés,5,30189,nimes,Hôtels
Hôtels classés 1 étoile,1,30189,nimes,Hôtels
Hôtels classés 2 étoiles,1,30189,nimes,Hôtels
Hôtels classés 3 étoiles,17,30189,nimes,Hôtels
Hôtels classés 4 étoiles,7,30189,nimes,Hôtels
Hôtels classés 5 étoiles,2,30189,nimes,Hôtels
Nombre de théâtres,2,31069,blagnac,Culture
Nombre de cinémas,2,31069,blagnac,Culture
Nombre de musées,0,31069,blagnac,Culture
Nombre de conservatoires,1,31069,blagnac,Culture
Nombre de piscines,3,31069,blagnac,Sports
Nombre de gymnases,12,31069,blagnac,Sports
Nombre de stades,4,31069,blagnac,Sports
Nombre de lieux dédiés au tennis,1,31069,blagnac,Sports
Nombre de centres équestres,0,31069,blagnac,Sports
Nombre de terrains de football et/ou de rugby,6,31069,blagnac,Sports
"Nombre de terrains de basket-ball, handball, volley-ball, et/ou badminton",4,31069,blagnac,Sports
"Nombre de parcours de golf (parcours 9 ou 18 trous, parcours d'initiation, practice)",0,31069,blagnac,Sports
Nombre d'hôtel(s),17,31069,blagnac,Hôtels
Nombre de chambres d'hôtel,1 784,31069,blagnac,Hôtels
Nombre de camping(s),0,31069,blagnac,Hôtels
Nombre d'emplacements de camping,0,31069,blagnac,Hôtels
Hôtels non-classés,1,31069,blagnac,Hôtels
Hôtels classés 1 étoile,1,31069,blagnac,Hôtels
Hôtels classés 2 étoiles,2,31069,blagnac,Hôtels
Hôtels classés 3 étoiles,7,31069,blagnac,Hôtels
Hôtels classés 4 étoiles,6,31069,blagnac,Hôtels
Hôtels classés 5 étoiles,0,31069,blagnac,Hôtels
Nombre de théâtres,1,31149,colomiers,Culture
Nombre de cinémas,1,31149,colomiers,Culture
Nombre de musées,0,31149,colomiers,Culture
Nombre de conservatoires,1,31149,colomiers,Culture
Nombre de piscines,1,31149,colomiers,Sports
Nombre de gymnases,9,31149,colomiers,Sports
Nombre de stades,6,31149,colomiers,Sports
Nombre de lieux dédiés au tennis,2,31149,colomiers,Sports
Nombre de centres équestres,2,31149,colomiers,Sports
Nombre de terrains de football et/ou de rugby,12,31149,colomiers,Sports
"Nombre de terrains de basket-ball, handball, volley-ball, et/ou badminton",5,31149,colomiers,Sports
"Nombre de parcours de golf (parcours 9 ou 18 trous, parcours d'initiation, practice)",0,31149,colomiers,Sports
Nombre d'hôtel(s),3,31149,colomiers,Hôtels
Nombre de chambres d'hôtel,174,31149,colomiers,Hôtels
Nombre de camping(s),0,31149,colomiers,Hôtels
Nombre d'emplacements de camping,0,31149,colomiers,Hôtels
Hôtels non-classés,0,31149,colomiers,Hôtels
Hôtels classés 1 étoile,0,31149,colomiers,Hôtels
Hôtels classés 2 étoiles,1,31149,colomiers,Hôtels
Hôtels classés 3 étoiles,1,31149,colomiers,Hôtels
Hôtels classés 4 étoiles,1,31149,colomiers,Hôtels
Hôtels classés 5 étoiles,0,31149,colomiers,Hôtels
Nombre de théâtres,0,31157,cugnaux,Culture
Nombre de cinémas,0,31157,cugnaux,Culture
Nombre de musées,0,31157,cugnaux,Culture
Nombre de conservatoires,0,31157,cugnaux,Culture
Nombre de piscines,0,31157,cugnaux,Sports
Nombre de gymnases,3,31157,cugnaux,Sports
Nombre de stades,4,31157,cugnaux,Sports
Nombre de lieux dédiés au tennis,1,31157,cugnaux,Sports
Nombre de centres équestres,0,31157,cugnaux,Sports
Nombre de terrains de football et/ou de rugby,7,31157,cugnaux,Sports
"Nombre de terrains de basket-ball, handball, volley-ball, et/ou badminton",2,31157,cugnaux,Sports
"Nombre de parcours de golf (parcours 9 ou 18 trous, parcours d'initiation, practice)",0,31157,cugnaux,Sports
Nombre d'hôtel(s),1,31157,cugnaux,Hôtels
Nombre de chambres d'hôtel,35,31157,cugnaux,Hôtels
Nombre de camping(s),0,31157,cugnaux,Hôtels
Nombre d'emplacements de camping,0,31157,cugnaux,Hôtels
Nombre de théâtres,0,31395,muret,Culture
Nombre de cinémas,1,31395,muret,Culture
Nombre de musées,0,31395,muret,Culture
Nombre de conservatoires,0,31395,muret,Culture
Nombre de piscines,1,31395,muret,Sports
Nombre de gymnases,7,31395,muret,Sports
Nombre de stades,3,31395,muret,Sports
Nombre de lieux dédiés au tennis,2,31395,muret,Sports
Nombre de centres équestres,2,31395,muret,Sports
Nombre de terrains de football et/ou de rugby,4,31395,muret,Sports
"Nombre de terrains de basket-ball, handball, volley-ball, et/ou badminton",4,31395,muret,Sports
"Nombre de parcours de golf (parcours 9 ou 18 trous, parcours d'initiation, practice)",0,31395,muret,Sports
Nombre d'hôtel(s),0,31395,muret,Hôtels
Nombre de chambres d'hôtel,0,31395,muret,Hôtels
Nombre de camping(s),0,31395,muret,Hôtels
Nombre d'emplacements de camping,0,31395,muret,Hôtels
Nombre de théâtres,22,31555,toulouse,Culture
Nombre de cinémas,7,31555,toulouse,Culture
Nombre de musées,10,31555,toulouse,Culture
Nombre de conservatoires,1,31555,toulouse,Culture
Nombre de piscines,14,31555,toulouse,Sports
Nombre de gymnases,87,31555,toulouse,Sports
Nombre de stades,45,31555,toulouse,Sports
Nombre de lieux dédiés au tennis,44,31555,toulouse,Sports
Nombre de centres équestres,4,31555,toulouse,Sports
Nombre de terrains de football et/ou de rugby,71,31555,toulouse,Sports
"Nombre de terrains de basket-ball, handball, volley-ball, et/ou badminton",55,31555,toulouse,Sports
"Nombre de parcours de golf (parcours 9 ou 18 trous, parcours d'initiation, practice)",5,31555,toulouse,Sports
Nombre d'hôtel(s),88,31555,toulouse,Hôtels
Nombre de chambres d'hôtel,5 548,31555,toulouse,Hôtels
Nombre de camping(s),2,31555,toulouse,Hôtels
Nombre d'emplacements de camping,277,31555,toulouse,Hôtels
Hôtels non-classés,9,31555,toulouse,Hôtels
Hôtels classés 1 étoile,3,31555,toulouse,Hôtels
Hôtels classés 2 étoiles,20,31555,toulouse,Hôtels
Hôtels classés 3 étoiles,33,31555,toulouse,Hôtels
Hôtels classés 4 étoiles,21,31555,toulouse,Hôtels
Hôtels classés 5 étoiles,2,31555,toulouse,Hôtels
Campings classés non classés,0,31555,toulouse,Sports
Campings classés 1 étoile,0,31555,toulouse,Sports
Campings classés 2 étoiles,1,31555,toulouse,Sports
Campings classés 3 étoiles,1,31555,toulouse,Sports
Campings classés 4 étoiles,0,31555,toulouse,Sports
Campings classés 5 étoiles,0,31555,toulouse,Sports
Nombre de théâtres,2,31557,tournefeuille,Culture
Nombre de cinémas,1,31557,tournefeuille,Culture
Nombre de musées,0,31557,tournefeuille,Culture
Nombre de conservatoires,0,31557,tournefeuille,Culture
Nombre de piscines,2,31557,tournefeuille,Sports
Nombre de gymnases,8,31557,tournefeuille,Sports
Nombre de stades,6,31557,tournefeuille,Sports
Nombre de lieux dédiés au tennis,2,31557,tournefeuille,Sports
Nombre de centres équestres,0,31557,tournefeuille,Sports
Nombre de terrains de football et/ou de rugby,5,31557,tournefeuille,Sports
"Nombre de terrains de basket-ball, handball, volley-ball, et/ou badminton",3,31557,tournefeuille,Sports
"Nombre de parcours de golf (parcours 9 ou 18 trous, parcours d'initiation, practice)",1,31557,tournefeuille,Sports
Nombre d'hôtel(s),0,31557,tournefeuille,Hôtels
Nombre de chambres d'hôtel,0,31557,tournefeuille,Hôtels
Nombre de camping(s),0,31557,tournefeuille,Hôtels
Nombre d'emplacements de camping,0,31557,tournefeuille,Hôtels
Nombre de théâtres,2,32013,auch,Culture
Nombre de cinémas,1,32013,auch,Culture
Nombre de musées,1,32013,auch,Culture
Nombre de conservatoires,0,32013,auch,Culture
Nombre de piscines,1,32013,auch,Sports
Nombre de gymnases,9,32013,auch,Sports
Nombre de stades,11,32013,auch,Sports
Nombre de lieux dédiés au tennis,5,32013,auch,Sports
Nombre de centres équestres,3,32013,auch,Sports
Nombre de terrains de football et/ou de rugby,6,32013,auch,Sports
"Nombre de terrains de basket-ball, handball, volley-ball, et/ou badminton",10,32013,auch,Sports
"Nombre de parcours de golf (parcours 9 ou 18 trous, parcours d'initiation, practice)",1,32013,auch,Sports
Nombre d'hôtel(s),7,32013,auch,Hôtels
Nombre de chambres d'hôtel,261,32013,auch,Hôtels
Nombre de camping(s),1,32013,auch,Hôtels
Nombre d'emplacements de camping,18,32013,auch,Hôtels
Hôtels non-classés,2,32013,auch,Hôtels
Hôtels classés 1 étoile,0,32013,auch,Hôtels
Hôtels classés 2 étoiles,0,32013,auch,Hôtels
Hôtels classés 3 étoiles,4,32013,auch,Hôtels
Hôtels classés 4 étoiles,1,32013,auch,Hôtels
Hôtels classés 5 étoiles,0,32013,auch,Hôtels
Nombre de théâtres,2,33039,begles,Culture
Nombre de cinémas,1,33039,begles,Culture
Nombre de musées,0,33039,begles,Culture
Nombre de conservatoires,0,33039,begles,Culture
Nombre de piscines,1,33039,begles,Sports
Nombre de gymnases,5,33039,begles,Sports
Nombre de stades,2,33039,begles,Sports
Nombre de lieux dédiés au tennis,1,33039,begles,Sports
Nombre de centres équestres,0,33039,begles,Sports
Nombre de terrains de football et/ou de rugby,2,33039,begles,Sports
"Nombre de terrains de basket-ball, handball, volley-ball, et/ou badminton",2,33039,begles,Sports
"Nombre de parcours de golf (parcours 9 ou 18 trous, parcours d'initiation, practice)",0,33039,begles,Sports
Nombre d'hôtel(s),3,33039,begles,Hôtels
Nombre de chambres d'hôtel,191,33039,begles,Hôtels
Nombre de camping(s),0,33039,begles,Hôtels
Nombre d'emplacements de camping,0,33039,begles,Hôtels
Hôtels non-classés,1,33039,begles,Hôtels
Hôtels classés 1 étoile,0,33039,begles,Hôtels
Hôtels classés 2 étoiles,0,33039,begles,Hôtels
Hôtels classés 3 étoiles,2,33039,begles,Hôtels
Hôtels classés 4 étoiles,0,33039,begles,Hôtels
Hôtels classés 5 étoiles,0,33039,begles,Hôtels
Nombre de théâtres,10,33063,bordeaux,Culture
Nombre de cinémas,5,33063,bordeaux,Culture
Nombre de musées,9,33063,bordeaux,Culture
Nombre de conservatoires,1,33063,bordeaux,Culture
Nombre de piscines,5,33063,bordeaux,Sports
Nombre de gymnases,34,33063,bordeaux,Sports
Nombre de stades,18,33063,bordeaux,Sports
Nombre de lieux dédiés au tennis,12,33063,bordeaux,Sports
Nombre de centres équestres,0,33063,bordeaux,Sports
Nombre de terrains de football et/ou de rugby,19,33063,bordeaux,Sports
"Nombre de terrains de basket-ball, handball, volley-ball, et/ou badminton",18,33063,bordeaux,Sports
"Nombre de parcours de golf (parcours 9 ou 18 trous, parcours d'initiation, practice)",2,33063,bordeaux,Sports
Nombre d'hôtel(s),83,33063,bordeaux,Hôtels
Nombre de chambres d'hôtel,5 749,33063,bordeaux,Hôtels
Nombre de camping(s),0,33063,bordeaux,Hôtels
Nombre d'emplacements de camping,0,33063,bordeaux,Hôtels
Hôtels non-classés,14,33063,bordeaux,Hôtels
Hôtels classés 1 étoile,2,33063,bordeaux,Hôtels
Hôtels classés 2 étoiles,12,33063,bordeaux,Hôtels
Hôtels classés 3 étoiles,22,33063,bordeaux,Hôtels
Hôtels classés 4 étoiles,24,33063,bordeaux,Hôtels
Hôtels classés 5 étoiles,9,33063,bordeaux,Hôtels
Nombre de théâtres,0,33069,le-bouscat,Culture
Nombre de cinémas,0,33069,le-bouscat,Culture
Nombre de musées,0,33069,le-bouscat,Culture
Nombre de conservatoires,0,33069,le-bouscat,Culture
Nombre de piscines,1,33069,le-bouscat,Sports
Nombre de gymnases,5,33069,le-bouscat,Sports
Nombre de stades,1,33069,le-bouscat,Sports
Nombre de lieux dédiés au tennis,3,33069,le-bouscat,Sports
Nombre de centres équestres,0,33069,le-bouscat,Sports
Nombre de terrains de football et/ou de rugby,4,33069,le-bouscat,Sports
"Nombre de terrains de basket-ball, handball, volley-ball, et/ou badminton",1,33069,le-bouscat,Sports
"Nombre de parcours de golf (parcours 9 ou 18 trous, parcours d'initiation, practice)",0,33069,le-bouscat,Sports
Nombre d'hôtel(s),2,33069,le-bouscat,Hôtels
Nombre de chambres d'hôtel,57,33069,le-bouscat,Hôtels
Nombre de camping(s),0,33069,le-bouscat,Hôtels
Nombre d'emplacements de camping,0,33069,le-bouscat,Hôtels
Hôtels non-classés,1,33069,le-bouscat,Hôtels
Hôtels classés 1 étoile,0,33069,le-bouscat,Hôtels
Hôtels classés 2 étoiles,0,33069,le-bouscat,Hôtels
Hôtels classés 3 étoiles,0,33069,le-bouscat,Hôtels
Hôtels classés 4 étoiles,0,33069,le-bouscat,Hôtels
Hôtels classés 5 étoiles,1,33069,le-bouscat,Hôtels
Nombre de théâtres,1,33075,bruges,Culture
Nombre de cinémas,0,33075,bruges,Culture
Nombre de musées,0,33075,bruges,Culture
Nombre de conservatoires,0,33075,bruges,Culture
Nombre de piscines,0,33075,bruges,Sports
Nombre de gymnases,4,33075,bruges,Sports
Nombre de stades,2,33075,bruges,Sports
Nombre de lieux dédiés au tennis,1,33075,bruges,Sports
Nombre de centres équestres,0,33075,bruges,Sports
Nombre de terrains de football et/ou de rugby,3,33075,bruges,Sports
"Nombre de terrains de basket-ball, handball, volley-ball, et/ou badminton",2,33075,bruges,Sports
"Nombre de parcours de golf (parcours 9 ou 18 trous, parcours d'initiation, practice)",0,33075,bruges,Sports
Nombre d'hôtel(s),3,33075,bruges,Hôtels
Nombre de chambres d'hôtel,212,33075,bruges,Hôtels
Nombre de camping(s),1,33075,bruges,Hôtels
Nombre d'emplacements de camping,339,33075,bruges,Hôtels
Hôtels non-classés,0,33075,bruges,Hôtels
Hôtels classés 1 étoile,0,33075,bruges,Hôtels
Hôtels classés 2 étoiles,2,33075,bruges,Hôtels
Hôtels classés 3 étoiles,1,33075,bruges,Hôtels
Hôtels classés 4 étoiles,0,33075,bruges,Hôtels
Hôtels classés 5 étoiles,0,33075,bruges,Hôtels
Nombre de théâtres,1,33119,cenon,Culture
Nombre de cinémas,0,33119,cenon,Culture
Nombre de musées,0,33119,cenon,Culture
Nombre de conservatoires,0,33119,cenon,Culture
Nombre de piscines,0,33119,cenon,Sports
Nombre de gymnases,4,33119,cenon,Sports
Nombre de stades,4,33119,cenon,Sports
Nombre de lieux dédiés au tennis,1,33119,cenon,Sports
Nombre de centres équestres,0,33119,cenon,Sports
Nombre de terrains de football et/ou de rugby,4,33119,cenon,Sports
"Nombre de terrains de basket-ball, handball, volley-ball, et/ou badminton",3,33119,cenon,Sports
"Nombre de parcours de golf (parcours 9 ou 18 trous, parcours d'initiation, practice)",0,33119,cenon,Sports
